Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
6688087,"The Crossing Places (Ruth Galloway, #1)",Elly Griffiths,"Griffiths, Elly",,"=""0547229895""","=""9780547229898""",0,3.92,Houghton Mifflin Harcourt,Hardcover,304,2010,2009,,2020/12/05,to-read,to-read (#117),to-read,,,,0,0
8890588,Airman,Eoin Colfer,"Colfer, Eoin",,"=""""","=""""",2,4.15,,Kindle Edition,417,,2007,2020/12/02,2020/11/28,,,read,,,,1,0
3472342,"The Affinity Bridge (Newbury and Hobbes, #1)",George Mann,"Mann, George",,"=""190500589X""","=""9781905005895""",0,3.57,Snowbooks,Hardcover,350,2008,2008,,2020/11/29,to-read,to-read (#114),to-read,,,,0,0
140671,"The Black Company (The Chronicles of the Black Company, #1)",Glen Cook,"Cook, Glen",,"=""""","=""""",0,3.93,Tor Fantasy,Mass Market Paperback,319,1992,1984,,2020/11/29,to-read,to-read (#112),to-read,,,,0,0
26114463,"Nevernight (The Nevernight Chronicle, #1)",Jay Kristoff,"Kristoff, Jay",,"=""1250073022""","=""9781250073020""",0,4.23,St. Martin's Press,Hardcover,427,2016,2016,,2020/11/28,to-read,to-read (#111),to-read,,,,0,0
6437061,"The Hundred Thousand Kingdoms (Inheritance, #1)",N.K. Jemisin,"Jemisin, N.K.",,"=""0316043915""","=""9780316043915""",0,3.89,Hachette Book Group Orbit,Paperback,427,2010,2010,,2020/11/28,to-read,to-read (#110),to-read,,,,0,0
35068705,"The Poppy War (The Poppy War, #1)",R.F. Kuang,"Kuang, R.F.",,"=""0062662597""","=""9780062662590""",0,4.17,Harper Voyager,ebook,545,2018,2018,,2020/11/28,to-read,to-read (#109),to-read,,,,0,0
228665,"The Eye of the World (The Wheel of Time, #1)",Robert Jordan,"Jordan, Robert",,"=""0812511816""","=""9780812511819""",0,4.19,Tor Books,Mass Market Paperback,800,1990,1990,,2020/11/28,to-read,to-read (#108),to-read,,,,0,0
6342491,"The Demon King (Seven Realms, #1)",Cinda Williams Chima,"Chima, Cinda Williams","Larry Rostant, Arianne Lewin","=""1423118235""","=""9781423118237""",0,4.15,Hyperion Books,Hardcover,506,2009,2009,,2020/11/28,to-read,to-read (#106),to-read,,,,0,0
24876258,"The Aeronaut's Windlass (The Cinder Spires, #1)",Jim Butcher,"Butcher, Jim",,"=""0451466802""","=""9780451466808""",0,4.18,Roc,Hardcover,630,2015,2015,,2020/11/28,to-read,to-read (#105),to-read,,,,0,0
1137215,"Boneshaker (The Clockwork Century, #1)",Cherie Priest,"Priest, Cherie",,"=""0765318415""","=""9780765318411""",0,3.52,Tor Books,Paperback,416,2009,2009,,2020/11/28,to-read,to-read (#104),to-read,,,,0,0
837197,"The Court of the Air (Jackelian, #1)",Stephen Hunt,"Hunt, Stephen",,"=""0007232187""","=""9780007232185""",0,3.29,HarperVoyager,Paperback,582,2007,2007,,2020/11/28,to-read,to-read (#103),to-read,,,,0,0
287861,"Mortal Engines (Mortal Engines, #1)",Philip Reeve,"Reeve, Philip",,"=""0060082097""","=""9780060082093""",0,3.76,Harper Collins US UK,Paperback,326,2004,2001,,2020/11/28,to-read,to-read (#102),to-read,,,,0,0
25615226,"Arabella of Mars (Adventures of Arabella Ashby, #1)",David D. Levine,"Levine, David D.",,"=""""","=""""",0,3.61,Tor,Kindle Edition,320,2016,2016,,2020/11/28,to-read,to-read (#101),to-read,,,,0,0
10852343,"Stormdancer (The Lotus Wars, #1)",Jay Kristoff,"Kristoff, Jay",,"=""0230762883""","=""9780230762886""",0,3.79,Tor UK,Paperback,451,2012,2012,,2020/11/28,to-read,to-read (#100),to-read,,,,0,0
6050678,"Leviathan (Leviathan, #1)",Scott Westerfeld,"Westerfeld, Scott",Keith Thompson,"=""1416971734""","=""9781416971733""",0,3.91,Simon & Schuster Books for Young Readers,Hardcover,448,2009,2009,,2020/11/28,to-read,to-read (#99),to-read,,,,0,0
32325240,A Bicycle Built for Murder (Manor House Mystery #1),Kate Kingsbury,"Kingsbury, Kate",,"=""""","=""""",0,3.74,,Kindle Edition,216,2016,2001,2020/11/22,2020/11/22,,,read,,,,1,0
55209004,"Murder in the Snow (A Lady Eleanor Swift Mystery, #4)",Verity Bright,"Bright, Verity",,"=""1800190700""","=""""",4,4.33,Bookouture,Kindle Edition,257,2020,2020,2020/11/22,2020/11/16,,,read,,,,1,0
36101877,"The Sins of Lord Lockwood (Rules for the Reckless, #6)",Meredith Duran,"Duran, Meredith",,"=""""","=""""",4,4.03,Pocket Books,Kindle Edition,369,2018,2018,2020/11/20,2020/11/20,,,read,,,,1,0
36576096,Murder at the Flamingo (A Van Buren and DeLuca Mystery #1),Rachel McMillan,"McMillan, Rachel",,"=""0785216928""","=""9780785216926""",0,3.39,Thomas Nelson,Paperback,343,2018,2018,,2020/11/20,to-read,to-read (#97),to-read,,,,0,0
29810024,Sweetest Regret,Meredith Duran,"Duran, Meredith",,"=""""","=""""",4,3.72,Pocket Star,Kindle Edition,88,2016,2016,2020/11/15,2020/11/15,,,read,,,,1,0
16086812,How to Build the Perfect Rake,Kate Harper,"Harper, Kate",,"=""1476037957""","=""""",3,3.72,,Kindle Edition,183,2012,2012,2020/11/13,2020/11/11,,,read,,,,1,0
51917836,"The Watchmaker's Daughter (Glass and Steele, #1)",C.J. Archer,"Archer, C.J.",,"=""""","=""""",4,3.95,C.J. Archer,Kindle Edition,302,2016,2016,2020/11/12,2020/11/12,,,read,,,,1,0
8815956,Always to Remember,Lorraine Heath,"Heath, Lorraine",,"=""""","=""""",5,4.21,"Harper Collins, Inc",Kindle Edition,309,2010,1996,2020/11/11,2020/11/11,,,read,,,,1,0
8247962,"The Texan's Wager (Wife Lottery, #1)",Jodi Thomas,"Thomas, Jodi",,"=""""","=""""",4,3.90,Jove,Kindle Edition,342,2002,2002,2020/11/11,2020/11/11,,,read,,,,1,0
11020103,"Just Like Heaven (Smythe-Smith, #1)",Julia Quinn,"Quinn, Julia",,"=""""","=""""",4,3.94,HarperCollins e-books,Kindle Edition,384,2011,2011,2020/11/11,2020/11/09,,,read,,,,1,0
22051332,Meeting Her Match (A Match Made in Texas #4),Mary Connealy,"Connealy, Mary",,"=""""","=""""",3,4.12,Bethany House Publishers,Kindle Edition,98,2014,2014,2020/11/09,2020/11/09,,,read,,,,1,0
44139008,"My Fake Rake (Union of the Rakes, #1)",Eva Leigh,"Leigh, Eva",,"=""""","=""""",4,3.60,Avon,Kindle Edition,387,2019,2019,2020/11/09,2020/11/09,,,read,,,,1,0
17409088,"A Woman Entangled (Blackshear Family, #3)",Cecilia Grant,"Grant, Cecilia",,"=""""","=""""",3,3.77,Bantam,Kindle Edition,336,2013,2013,2020/11/08,2020/11/08,,,read,,,,1,0
53250577,"A Haunting at Havenwood (Seasons of Change, #6)",Sally Britton,"Britton, Sally",,"=""""","=""""",4,4.32,,Kindle Edition,224,2020,2020,2020/10/29,2020/10/29,,,read,,,,1,0
22544764,Uprooted,Naomi Novik,"Novik, Naomi",,"=""0804179034""","=""9780804179034""",0,4.04,Del Rey,Hardcover,438,2015,2015,,2020/10/27,to-read,to-read (#94),to-read,,,,0,0
33574143,The Beautiful Ones,Silvia Moreno-Garcia,"Moreno-Garcia, Silvia",,"=""1250099064""","=""9781250099068""",0,3.87,Thomas Dunne Books,Hardcover,327,2017,2017,,2020/10/20,to-read,to-read (#93),to-read,,,,0,0
41952489,"The Rage of Dragons (The Burning, #1)",Evan Winter,"Winter, Evan",,"=""031648976X""","=""9780316489768""",0,4.31,Orbit,Hardcover,535,2019,2017,,2020/10/20,to-read,to-read (#92),to-read,,,,0,0
32735037,"An Unkindness of Magicians (The Unseen World, #1)",Kat Howard,"Howard, Kat",,"=""1481451219""","=""9781481451215""",0,3.73,Saga Press,ebook,352,2017,2017,,2020/10/20,to-read,to-read (#91),to-read,,,,0,0
44414927,"Fortuna Sworn (Fortuna Sworn, #1)",K.J. Sutton,"Sutton, K.J.",,"=""0578489678""","=""9780578489674""",0,3.61,"Once Upon a Time Books, LLC",Paperback,314,2019,2019,,2020/10/20,to-read,to-read (#90),to-read,,,,0,0
25489134,"The Bear and the Nightingale (The Winternight Trilogy, #1)",Katherine Arden,"Arden, Katherine",,"=""1101885939""","=""9781101885932""",0,4.10,Del Rey,Hardcover,319,2017,2017,,2020/10/20,to-read,to-read (#89),to-read,,,,0,0
7165300,"The Black Prism (Lightbringer, #1)",Brent Weeks,"Weeks, Brent",,"=""0316075558""","=""9780316075558""",0,4.23,Orbit,Hardcover,629,2010,2010,,2020/10/20,to-read,to-read (#87),to-read,,,,0,0
3227063,"The Way of Shadows (Night Angel, #1)",Brent Weeks,"Weeks, Brent",,"=""0316033677""","=""9780316033671""",0,4.15,Orbit,Mass Market Paperback,645,2008,2008,,2020/10/20,"to-read, tbr-fantasy","to-read (#86), tbr-fantasy (#79)",to-read,,,,0,0
8150083,"What Happens in London (Bevelstoke, #2)",Julia Quinn,"Quinn, Julia",,"=""""","=""""",4,4.03,HarperCollins e-books,Kindle Edition,385,2009,2009,2020/10/19,2020/10/19,,,read,,,,1,0
54785191,Lord of Her Heart (Tales of Little Macclow #1),Gail Eastwood,"Eastwood, Gail",,"=""""","=""""",4,4.28,,Kindle Edition,322,2020,,2020/10/16,2020/10/16,,,read,,,,1,0
52715587,A Foolish Game (Regency Brides: A Promise of Love #5),Laura Beers,"Beers, Laura",,"=""""","=""""",4,4.38,,Kindle Edition,260,2020,2020,2020/10/14,2020/10/14,,,read,,,,1,0
49199380,Love in the Ballroom (Women of Worth #5),Kasey Stockton,"Stockton, Kasey",,"=""""","=""""",3,4.17,,Kindle Edition,304,2020,2020,2020/10/13,2020/10/13,,,read,,,,1,0
54483529,The Lady of Larkspur Vale (Ladies of Devon #2),Kasey Stockton,"Stockton, Kasey",,"=""""","=""""",3,4.20,Golden Owl Press,Kindle Edition,294,2020,2020,2020/10/12,2020/10/12,,,read,,,,1,0
54687690,"A Lord of Many Masks (Wycliffe Family, #2)",Jessica Scarlett,"Scarlett, Jessica",,"=""""","=""""",2,4.39,Redwing Publishing,Kindle Edition,304,2020,2020,2020/10/11,2020/10/11,,,read,,,,1,0
54761478,Her Silent Knight  (Belles of Christmas: Frost Fair #1),Ashtyn Newbold,"Newbold, Ashtyn",,"=""""","=""""",4,4.01,Three Leaf Publishing,Kindle Edition,204,2020,2020,2020/10/11,2020/10/11,,,read,,,,1,0
51057749,Widows of Somerset,Rebecca Connolly,"Connolly, Rebecca","Jen Geigle Johnson, Heather B. Moore","=""1947152963""","=""9781947152960""",4,4.25,Mirror Press,Kindle Edition,353,2020,2020,2020/10/10,2020/10/10,,,read,,,,1,0
338691,"Still Life (Chief Inspector Armand Gamache, #1)",Louise Penny,"Penny, Louise",,"=""0312948557""","=""9780312948559""",0,3.90,St. Martin's Paperbacks,Mass Market Paperback,293,2007,2005,,2020/10/10,to-read,to-read (#85),to-read,,,,0,0
54624001,Her Unexpected Courtship (Promise of Forever After #3),Megan Walker,"Walker, Megan",,"=""""","=""""",4,4.27,,Kindle Edition,122,2020,2020,2020/10/09,2020/10/09,,,read,,,,1,0
52280000,"A Study in Murder (Victorian Book Club Mystery, #1)",Callie Hutton,"Hutton, Callie",,"=""1643853236""","=""9781643853239""",3,3.86, Crooked Lane Books,Kindle Edition,320,2020,2020,2020/10/07,2020/10/05,,,read,,,,1,0
43923902,"Death and the Harlot (Lizzie Hardwicke, #1)",Georgina Clarke,"Clarke, Georgina",,"=""""","=""""",4,4.12,Canelo,Kindle Edition,296,2019,2019,2020/10/06,2020/10/05,,,read,,,,1,0
34702237,"What the Dead Leave Behind (A Gilded Age Mystery, #1)",Rosemary Simpson,"Simpson, Rosemary",,"=""1496709101""","=""""",4,3.92,Kensington Books,Kindle Edition,292,2017,2017,2020/09/30,2020/09/12,,,read,,,,1,0
49203665,"Off The Map (Maisie Frobisher Mysteries, #2)",Liz Hedgecock,"Hedgecock, Liz",,"=""""","=""""",4,4.27,White Rhino Books,Kindle Edition,230,2020,2020,2020/09/29,2020/09/29,,,read,,,,1,0
49203641,"All At Sea (Maisie Frobisher Mysteries, #1)",Liz Hedgecock,"Hedgecock, Liz",,"=""""","=""""",3,4.07,White Rhino Books,Kindle Edition,230,2019,2019,2020/09/29,2020/09/29,,,read,,,,1,0
48513997,An Oxford Murder (The Catherine Tregowyn Mysteries #1),G.G. Vandagriff,"Vandagriff, G.G.",,"=""""","=""""",4,4.04,Orson Whitney Press,Kindle Edition,262,2019,2019,2020/09/24,2020/09/24,,,read,,,,1,0
22670009,"The Secret Dead (Giordano Bruno, #0.5)",S.J. Parris,"Parris, S.J.",,"=""""","=""""",0,3.99,,Kindle Edition,50,2014,2013,,2020/09/23,to-read,to-read (#79),to-read,,,,0,0
4278,"Medicus (Gaius Petreius Ruso, #1)",Ruth Downie,"Downie, Ruth",,"=""1596912316""","=""9781596912311""",0,3.76,Bloomsbury Publishing PLC,Hardcover,400,2007,2006,,2020/09/23,to-read,to-read (#78),to-read,,,,0,0
11890816,"The Gods of Gotham (Timothy Wilde, #1)",Lyndsay Faye,"Faye, Lyndsay",,"=""0399158375""","=""9780399158377""",0,3.87,Amy Einhorn Books/Putnam,Hardcover,408,2012,2012,,2020/09/23,to-read,to-read (#77),to-read,,,,0,0
8799787,"Instruments of Darkness (Crowther and Westerman, #1)",Imogen Robertson,"Robertson, Imogen",,"=""067002242X""","=""9780670022427""",0,3.73,Pamela Dorman Books,Hardcover,374,2011,2009,,2020/09/23,"to-read, tbr-mystery","to-read (#76), tbr-mystery (#37)",to-read,,,,0,0
638247,"Death at Wentwater Court (Daisy Dalrymple, #1)",Carola Dunn,"Dunn, Carola",,"=""0758216009""","=""9780758216007""",0,3.70,Kensington,Mass Market Paperback,252,2006,1994,,2020/09/23,to-read,to-read (#75),to-read,,,,0,0
383512,"Murphy's Law (Molly Murphy Mysteries, #1)",Rhys Bowen,"Bowen, Rhys",,"=""0312984979""","=""9780312984977""",0,3.95,St Martin's Minotaur,Mass Market Paperback,226,2002,2001,,2020/09/23,to-read,to-read (#74),to-read,,,,0,0
44230,"The Silver Pigs (Marcus Didius Falco, #1)",Lindsey Davis,"Davis, Lindsey",,"=""031235777X""","=""9780312357771""",0,3.90,Minotaur Books,Mass Market Paperback,329,2006,1989,,2020/09/23,"to-read, tbr-historical-mystery","to-read (#71), tbr-historical-mystery (#35)",to-read,,,,0,0
91661,"The Beekeeper's Apprentice (Mary Russell and Sherlock Holmes, #1)",Laurie R. King,"King, Laurie R.",,"=""0553381520""","=""9780553381528""",0,4.05,Bantam,Paperback,384,2002,1994,,2020/09/23,"to-read, tbr-mystery","to-read (#67), tbr-mystery (#32)",to-read,,,,0,0
52879443,Murder on the Flying Scotsman (A Lady Thea Mystery #1),Jessica    Baker,"Baker, Jessica",,"=""1734720212""","=""9781734720211""",4,4.14,Celestial Pen Books,Kindle Edition,213,2020,2020,2020/09/17,2020/09/16,,,read,,,,1,0
32051912,The Alice Network,Kate Quinn,"Quinn, Kate",,"=""""","=""""",0,4.32,William Morrow Paperbacks,Paperback,503,2017,2017,,2020/09/14,to-read,to-read (#66),to-read,,,,0,0
54529555,"A Witness to Murder (A Lady Eleanor Swift Mystery, #3)",Verity Bright,"Bright, Verity",,"=""1838887563""","=""""",4,4.22,Bookouture,Kindle Edition,289,2020,2020,2020/09/14,2020/09/14,,,read,,,,1,0
34570043,Murder in the Lincoln White House (Lincoln's White House Mystery),C.M. Gleason,"Gleason, C.M.",,"=""1496710193""","=""9781496710192""",0,3.89,Kensington,Hardcover,304,2017,2017,,2020/09/12,to-read,to-read (#65),to-read,,,,0,0
37638197,Murder on Millionaires' Row (Rose Gallagher #1),Erin Lindsey,"Lindsey, Erin",,"=""1250180651""","=""9781250180650""",0,3.64,Minotaur Books,Paperback,390,2018,2018,,2020/09/12,to-read,to-read (#57),to-read,,,,0,0
30334183,The Wages of Sin (Sarah Gilchrist #1),Kaite Welsh,"Welsh, Kaite",,"=""1681773325""","=""9781681773322""",0,3.68,Pegasus Books,Hardcover,290,2017,2017,,2020/09/12,to-read,to-read (#56),to-read,,,,0,0
40582617,A Murder By Any Name (An Elizabethan Spy Mystery #1),Suzanne M. Wolfe,"Wolfe, Suzanne M.",,"=""""","=""""",0,3.83,Crooked Lane Books,Kindle Edition,336,2018,2018,,2020/09/12,to-read,to-read (#55),to-read,,,,0,0
1351021,"Wine of Violence (Medieval Mystery, #1)",Priscilla Royal,"Royal, Priscilla",,"=""1590582810""","=""9781590582817""",0,3.69,Poisoned Pen Press,Paperback,228,2006,1969,,2020/09/12,to-read,to-read (#54),to-read,,,,0,0
3401459,"Veil of Lies (Crispin Guest, #1)",Jeri Westerson,"Westerson, Jeri",,"=""0312379773""","=""9780312379773""",0,3.62,Minotaur Books ,Hardcover,288,2008,2008,,2020/09/12,to-read,to-read (#53),to-read,,,,0,0
53208843,"Death at the Dance (A Lady Eleanor Swift Mystery, #2)",Verity Bright,"Bright, Verity",,"=""1838887547""","=""""",4,4.20,Bookouture,Kindle Edition,290,2020,2020,2020/09/11,2020/09/11,,,read,,,,1,0
50888947,"A Very English Murder (A Lady Eleanor Swift Mystery, #1)",Verity Bright,"Bright, Verity",,"=""1838886176""","=""""",3,3.93,Bookouture,Kindle Edition,302,2020,2020,2020/09/11,2020/09/08,,,read,,,,1,0
29588376,"The Lies of Locke Lamora (Gentleman Bastard, #1)",Scott Lynch,"Lynch, Scott",,"=""""","=""""",0,4.30,Spectra,Kindle Edition,752,2016,2006,,2020/08/31,to-read,to-read (#51),to-read,,,,0,0
44797223,"House of Earth and Blood (Crescent City, #1)",Sarah J. Maas,"Maas, Sarah J.",,"=""""","=""""",4,4.48,Bloomsbury Publishing,Kindle Edition,804,2020,2020,2020/04/20,2020/04/20,,,read,,,,1,0
40966213,"A Rogue About Town (London League, #2)",Rebecca Connolly,"Connolly, Rebecca",,"=""""","=""""",0,4.34,Phase Publishing,Kindle Edition,278,2018,2018,2020/05/31,2020/05/31,,,read,,,,1,0
17206162,"Poison Study (Study, #1)",Maria V. Snyder,"Snyder, Maria V.",,"=""""","=""""",4,4.10,Mira,Kindle Edition,431,2012,2005,2020/04/25,2020/04/25,,,read,,,,1,0
44670142,"The Shadows Between Us (The Shadows Between Us, #1)",Tricia Levenseller,"Levenseller, Tricia",,"=""""","=""""",3,3.85,Feiwel & Friends,Kindle Edition,333,2020,2020,2020/04/23,2020/04/11,,,read,,,,1,0
43358884,"Sorcery of Thorns (Sorcery of Thorns, #1)",Margaret  Rogerson,"Rogerson, Margaret",,"=""""","=""""",4,4.06,Margaret K. McElderry Books,Kindle Edition,457,2019,2019,2020/04/22,2020/04/11,,,read,,,,1,0
35796008,"Dance of Thieves (Dance of Thieves, #1)",Mary E. Pearson,"Pearson, Mary E.",,"=""1250159016""","=""9781250159014""",0,4.17,Henry Holt and Co. (BYR),Hardcover,512,2018,2018,,2020/04/17,to-read,to-read (#49),to-read,,,,0,0
49632080,"In Bed with the Earl (Lost Lords of London, #1)",Christi Caldwell,"Caldwell, Christi",,"=""1542042569""","=""9781542042567""",0,4.08,Montlake Romance,Kindle Edition,380,2020,2020,2020/04/11,2020/04/07,,,read,,,,1,0
40024139,"Serpent & Dove (Serpent & Dove, #1)",Shelby Mahurin,"Mahurin, Shelby",,"=""""","=""""",0,4.00,HarperTeen,Hardcover,513,2019,2019,,2020/04/11,to-read,to-read (#47),to-read,,,,0,0
43204703,"A Curse So Dark and Lonely (Cursebreakers, #1)",Brigid Kemmerer,"Kemmerer, Brigid",,"=""1681195089""","=""9781681195087""",0,3.99,Bloomsbury YA,Hardcover,484,2019,2019,,2020/04/11,to-read,to-read (#46),to-read,,,,0,0
42636592,"Unlocked (Turner, #1.5)",Courtney Milan,"Milan, Courtney",,"=""""","=""""",0,3.73,Courtney Milan,Kindle Edition,152,2018,2011,2020/04/09,2020/03/25,,,read,,,,1,0
23153764,"The Other Harlow Girl (Love Takes Root, #2)",Lynn Messina,"Messina, Lynn",,"=""""","=""""",0,4.00,Potatoworks Press,Kindle Edition,239,2014,2014,2020/04/09,2020/04/09,,,read,,,,1,0
53047869,"Judge Thee Not (Quaker Midwife Mystery, #5)",Edith Maxwell,"Maxwell, Edith",,"=""""","=""""",0,4.35,Beyond the Page,Kindle Edition,327,2019,,,2020/02/20,to-read,to-read (#32),to-read,,,,0,0
50621053,Fall from Trace (London League #5),Rebecca Connolly,"Connolly, Rebecca",,"=""""","=""""",4,4.35,Phase Publishing,Kindle Edition,281,2020,2020,2020/04/07,2020/04/07,,,read,,,,1,0
25929272,"Silent in the Grave (Lady Julia Grey, #1)",Deanna Raybourn,"Raybourn, Deanna",,"=""""","=""""",4,3.91,MIRA,Kindle Edition,365,2015,2006,2020/04/02,2020/04/01,,,read,,,,1,0
41090541,"A Scandalous Deception (Beatrice Hyde-Clare Mysteries, #2)",Lynn Messina,"Messina, Lynn",,"=""1942218230""","=""9781942218234""",4,4.18,Potatoworks Press,Kindle Edition,262,2018,2018,2020/03/31,2020/03/31,,,read,,,,1,0
41061519,"A Brazen Curiosity (Beatrice Hyde-Clare Mysteries, #1)",Lynn Messina,"Messina, Lynn",,"=""1942218214""","=""9781942218210""",4,3.99,Potatoworks Press,Kindle Edition,225,2018,2018,2020/03/31,2020/03/30,,,read,,,,1,0
52251927,"Five Days with a Duke (The Heart of a Scandal, #5)",Christi Caldwell,"Caldwell, Christi",,"=""""","=""""",4,4.15,,Kindle Edition,292,2020,2020,2020/03/30,2020/03/29,,,read,,,,1,0
36199298,"A Tale of Beauty and Beast (Beyond the Four Kingdoms, #2)",Melanie Cellier,"Cellier, Melanie",,"=""""","=""""",4,4.30,Luminant Publications,Kindle Edition,298,2017,2017,2020/03/24,2020/03/23,,,read,,,,1,0
16104844,Friends and Foes (The Jonquil Brothers #1),Sarah M. Eden,"Eden, Sarah M.",,"=""""","=""""",4,4.19,Covenant Communications,Kindle Edition,269,2012,2003,2020/03/22,2020/03/22,,,read,,,,1,0
50828305,"The Conductors (Murder and Magic, #1)",Nicole Glover,"Glover, Nicole",,"=""0358197058""","=""9780358197058""",0,3.70,John Joseph Adams/Mariner Books,Paperback,422,2021,2021,,2020/03/21,to-read,to-read (#45),to-read,,,,0,0
50538458,Lords to Be Enamored With: A Historical Regency Romance Collection,Bridget Barton,"Barton, Bridget",,"=""""","=""""",0,4.11,,Kindle Edition,1085,2020,,2020/03/16,2020/03/15,,,read,,,,1,0
7015533,"Bellfield Hall: or, the observations of Miss Dido Kent (A Dido Kent Mystery #1)",Anna Dean,"Dean, Anna",,"=""0312562942""","=""9780312562946""",0,3.63,Minotaur Books,Hardcover,304,2010,2008,,2020/03/15,to-read,to-read (#44),to-read,,,,0,0
46203408,"No Stone Unturned (The Lucy Lawrence Mysteries, #1)",Pam Lecky,"Lecky, Pam",,"=""""","=""""",4,4.31,Amazon Digital Services,Kindle Edition,332,2019,,2020/03/14,2020/03/12,,,read,,,,1,0
51305893,"A Murderous Relation (Veronica Speedwell, #5)",Deanna Raybourn,"Raybourn, Deanna",,"=""""","=""""",5,4.14,Berkley,Kindle Edition,316,2020,2020,2020/03/11,2020/03/10,,,read,,,,1,0
36419952,"Let Us Prey (Dead Cold Mystery, #4)",Blake Banner,"Banner, Blake",,"=""""","=""""",0,4.35,,Kindle Edition,207,2017,2017,,2020/03/05,to-read,to-read (#43),to-read,,,,0,0
19561924,"Murder at the Brightwell (Amory Ames Mystery, #1)",Ashley Weaver,"Weaver, Ashley",,"=""125004636X""","=""9781250046369""",0,3.77,Minotaur Books,Hardcover,325,2014,2014,,2020/03/03,to-read,to-read (#42),to-read,,,,0,0
49112524,"Ryan's Christmas (DCI Ryan Mysteries, #15)",L.J. Ross,"Ross, L.J.",,"=""""","=""""",0,4.31,,Kindle Edition,215,2019,2019,,2020/03/02,to-read,to-read (#41),to-read,,,,0,0
